From ERCOT historic data.  No screening or filtering applied.  Data looks good though from basic time series plot (2019),,,,
There is 1 hour of missing demand (2016,11,7,6) which is filled with linear interpolation,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand (MW)
2019,8,1,8,43724.21966
2019,8,1,9,42328.85827
2019,8,1,10,41816.930924
2019,8,1,11,42573.564452
2019,8,1,12,44064.779160000006
2019,8,1,13,44846.376055
2019,8,1,14,47236.927031
2019,8,1,15,50785.0141
2019,8,1,16,54844.373837
2019,8,1,17,58819.025471
2019,8,1,18,62330.07949
2019,8,1,19,65689.887533
2019,8,1,20,68071.299039
2019,8,1,21,69179.868466
2019,8,1,22,69497.368233
2019,8,1,23,68903.359309
2019,8,1,24,67384.586314
2019,8,2,1,65058.070362
2019,8,2,2,62618.859891
2019,8,2,3,60238.57674700001
2019,8,2,4,56208.893866
2019,8,2,5,52029.723792000004
2019,8,2,6,48421.099826
2019,8,2,7,45541.894888999996
2019,8,2,8,43589.940769
2019,8,2,9,42313.615656
2019,8,2,10,41943.309999
2019,8,2,11,42763.049144
2019,8,2,12,44142.331273
2019,8,2,13,45029.344395
2019,8,2,14,47728.241289
2019,8,2,15,51438.713899
2019,8,2,16,55669.119035
2019,8,2,17,59666.779786
2019,8,2,18,63227.447935000004
2019,8,2,19,66166.821776
2019,8,2,20,68166.04812200001
2019,8,2,21,69317.363828
2019,8,2,22,69565.281011
2019,8,2,23,69023.463275
2019,8,2,24,67429.45834299999
2019,8,3,1,64699.343823
2019,8,3,2,62310.534716999995
2019,8,3,3,59966.629152999994
2019,8,3,4,56467.922491
2019,8,3,5,52913.611661
2019,8,3,6,49597.423413
2019,8,3,7,46920.055975
2019,8,3,8,44832.531257999995
2019,8,3,9,43332.035526
2019,8,3,10,42414.084261
2019,8,3,11,42251.435093
2019,8,3,12,42369.968516
2019,8,3,13,42617.491272
2019,8,3,14,44589.621937
2019,8,3,15,46985.981414999995
2019,8,3,16,49717.784537
2019,8,3,17,52570.366675
2019,8,3,18,54976.995852
2019,8,3,19,56921.002236
2019,8,3,20,58627.855404999995
2019,8,3,21,60035.307837
2019,8,3,22,60895.646883
2019,8,3,23,60676.492034
2019,8,3,24,59452.189436
2019,8,4,1,57626.947096
2019,8,4,2,56168.371438999995
2019,8,4,3,54517.894334000004
2019,8,4,4,51895.352857
2019,8,4,5,48959.608449
2019,8,4,6,46149.661374
2019,8,4,7,43991.175998
2019,8,4,8,42393.681475
2019,8,4,9,41150.573198000006
2019,8,4,10,40438.70326
2019,8,4,11,40155.458722
2019,8,4,12,40200.704677
2019,8,4,13,40310.845301
2019,8,4,14,42281.572235
2019,8,4,15,45138.074986
2019,8,4,16,47962.395144
2019,8,4,17,51021.717563
2019,8,4,18,53984.894546
2019,8,4,19,56615.299542999994
2019,8,4,20,58897.522108000005
2019,8,4,21,60718.771828
2019,8,4,22,62127.87233
2019,8,4,23,62744.316689
2019,8,4,24,62330.286648
2019,8,5,1,60629.37904299999
2019,8,5,2,58790.693091999994
2019,8,5,3,56839.184213
2019,8,5,4,53292.081097
2019,8,5,5,49584.973435
2019,8,5,6,46246.551839
2019,8,5,7,43818.365436
2019,8,5,8,42219.247682
2019,8,5,9,41257.999522000006
2019,8,5,10,41259.80051
2019,8,5,11,42391.116459
2019,8,5,12,44112.094973
2019,8,5,13,45125.587323
2019,8,5,14,48064.980472
2019,8,5,15,52015.396095
2019,8,5,16,56216.931747
2019,8,5,17,60128.669396000005
2019,8,5,18,63622.932767
2019,8,5,19,66435.852998
2019,8,5,20,68307.857871
2019,8,5,21,69512.355701
2019,8,5,22,69847.33539400001
2019,8,5,23,69555.529626
2019,8,5,24,68629.489894
2019,8,6,1,66318.667209
2019,8,6,2,64083.360196
2019,8,6,3,61695.461063999996
2019,8,6,4,57448.878876
2019,8,6,5,53061.763166000004
2019,8,6,6,49437.192258999996
2019,8,6,7,46781.9027
2019,8,6,8,44865.616481
2019,8,6,9,43601.838276
2019,8,6,10,43341.035975
2019,8,6,11,44240.725001
2019,8,6,12,45872.476075
2019,8,6,13,46677.654786
2019,8,6,14,49289.405097
2019,8,6,15,53032.74523
2019,8,6,16,57542.682539999994
2019,8,6,17,61916.273301
2019,8,6,18,65662.93259400001
2019,8,6,19,68371.291262
2019,8,6,20,70219.82899299999
2019,8,6,21,71060.564345
2019,8,6,22,71201.570874
2019,8,6,23,70805.527741
2019,8,6,24,69677.316356
2019,8,7,1,67242.61293300001
2019,8,7,2,65014.145790999995
2019,8,7,3,62589.253401
2019,8,7,4,58463.413801
2019,8,7,5,54158.75392
2019,8,7,6,50568.022031
2019,8,7,7,47867.547167000004
2019,8,7,8,46046.318623
2019,8,7,9,44907.862868000004
2019,8,7,10,44753.833284
2019,8,7,11,45630.934689999995
2019,8,7,12,47207.599465
2019,8,7,13,47913.218615
2019,8,7,14,50065.418441
2019,8,7,15,53869.866835
2019,8,7,16,58235.607905
2019,8,7,17,62565.538963
2019,8,7,18,66345.313188
2019,8,7,19,69767.983939
2019,8,7,20,72078.755487
2019,8,7,21,72909.06498899999
2019,8,7,22,73149.57507
2019,8,7,23,72927.587693
2019,8,7,24,71908.55453400001
2019,8,8,1,69410.12517300001
2019,8,8,2,66962.413754
2019,8,8,3,64192.019284
2019,8,8,4,59842.918322000005
2019,8,8,5,55458.735785000004
2019,8,8,6,51515.555892000004
2019,8,8,7,48746.35982
2019,8,8,8,46781.059867
2019,8,8,9,45605.869262
2019,8,8,10,45332.665654000004
2019,8,8,11,46181.482131
2019,8,8,12,47687.786941000006
2019,8,8,13,48260.842143
2019,8,8,14,50410.064873
2019,8,8,15,53918.429611
2019,8,8,16,58071.492926
2019,8,8,17,62025.91809299999
2019,8,8,18,65708.595038
2019,8,8,19,69040.058551
2019,8,8,20,71187.110787
2019,8,8,21,72113.902921
2019,8,8,22,72376.479834
2019,8,8,23,71831.037045
2019,8,8,24,70291.094482
2019,8,9,1,67977.62004
2019,8,9,2,65756.769166
2019,8,9,3,63378.49987000001
2019,8,9,4,59464.89017100001
2019,8,9,5,55182.0475
2019,8,9,6,51612.0955
2019,8,9,7,48831.292833
2019,8,9,8,46938.309369999995
2019,8,9,9,45698.826835
2019,8,9,10,45457.457306
2019,8,9,11,46449.546144
2019,8,9,12,47959.688761000005
2019,8,9,13,48596.152525
2019,8,9,14,50817.234597
2019,8,9,15,54476.293345000006
2019,8,9,16,58635.022769
2019,8,9,17,62718.294090999996
2019,8,9,18,66285.52758200001
2019,8,9,19,69538.767263
2019,8,9,20,71763.649611
2019,8,9,21,72948.421653
2019,8,9,22,73143.03482999999
2019,8,9,23,72648.962915
2019,8,9,24,70896.258721
2019,8,10,1,67951.004229
2019,8,10,2,65387.513772000006
2019,8,10,3,62875.357098
2019,8,10,4,59199.750529
2019,8,10,5,55468.838986
2019,8,10,6,51890.658754000004
2019,8,10,7,49074.9611
2019,8,10,8,46909.944535
2019,8,10,9,45268.576566
2019,8,10,10,44224.903513
2019,8,10,11,43949.611280000005
2019,8,10,12,44114.947177999995
2019,8,10,13,44415.457772
2019,8,10,14,47373.543469
2019,8,10,15,51641.679725
2019,8,10,16,55986.768759000006
2019,8,10,17,60189.282959000004
2019,8,10,18,63739.436226
2019,8,10,19,66794.690662
2019,8,10,20,69164.854286
2019,8,10,21,70877.058195
2019,8,10,22,71747.236407
2019,8,10,23,71625.129392
2019,8,10,24,70227.856004
2019,8,11,1,67551.532375
2019,8,11,2,64946.64191900001
2019,8,11,3,62639.100511000004
2019,8,11,4,59143.57885499999
2019,8,11,5,55387.307913
2019,8,11,6,51789.896629
2019,8,11,7,48938.389115
2019,8,11,8,46811.672549
2019,8,11,9,45187.236422
2019,8,11,10,44089.87304
2019,8,11,11,43479.316181
2019,8,11,12,43218.674593
2019,8,11,13,43239.846964
2019,8,11,14,46141.982852
2019,8,11,15,50346.820543
2019,8,11,16,54738.500336000005
2019,8,11,17,58927.493183000006
2019,8,11,18,62820.266114
2019,8,11,19,66141.340452
2019,8,11,20,68758.75484
2019,8,11,21,70623.808213
2019,8,11,22,71763.91359400001
2019,8,11,23,71915.45564
2019,8,11,24,70721.60483200001
2019,8,12,1,68451.706431
2019,8,12,2,66212.31284299999
2019,8,12,3,63901.673046
2019,8,12,4,59929.557244
2019,8,12,5,55495.900523000004
2019,8,12,6,51703.128702999995
2019,8,12,7,48957.54228
2019,8,12,8,46937.025950999996
2019,8,12,9,45764.659268
2019,8,12,10,45540.582037
2019,8,12,11,46511.000969
2019,8,12,12,48185.263518
2019,8,12,13,48910.293992
2019,8,12,14,51462.309273
2019,8,12,15,55445.790766
2019,8,12,16,59845.52678200001
2019,8,12,17,64146.603488
2019,8,12,18,67809.12250900001
2019,8,12,19,70939.336719
2019,8,12,20,73313.214843
2019,8,12,21,74330.126397
2019,8,12,22,74665.579486
2019,8,12,23,74524.923677
2019,8,12,24,73634.64022999999
2019,8,13,1,71499.824975
2019,8,13,2,69032.71763500001
2019,8,13,3,65994.554026
2019,8,13,4,61527.770427999996
2019,8,13,5,57039.781736000004
2019,8,13,6,53224.333927
2019,8,13,7,50235.422576
2019,8,13,8,47992.710596
2019,8,13,9,46538.426995999995
2019,8,13,10,45982.485999000004
2019,8,13,11,46734.888961000004
2019,8,13,12,48221.214757
2019,8,13,13,48785.576187
2019,8,13,14,51319.250858
2019,8,13,15,55081.820590999996
2019,8,13,16,59471.337727
2019,8,13,17,63745.15335
2019,8,13,18,67796.072384
2019,8,13,19,71184.65249600001
2019,8,13,20,73454.686548
2019,8,13,21,74301.776799
2019,8,13,22,74293.066185
2019,8,13,23,74058.748442
2019,8,13,24,72883.145288
2019,8,14,1,70641.978684
2019,8,14,2,68497.867647
2019,8,14,3,65561.30645599999
2019,8,14,4,60979.442218
2019,8,14,5,56345.316239
2019,8,14,6,52478.598874
2019,8,14,7,49734.367032999995
2019,8,14,8,47690.303626
2019,8,14,9,46409.964418999996
2019,8,14,10,45940.170113
2019,8,14,11,46669.832545
2019,8,14,12,48086.908025
2019,8,14,13,48455.244352
2019,8,14,14,49760.498505
2019,8,14,15,52819.256905
2019,8,14,16,56745.894825999996
2019,8,14,17,60623.790755999995
2019,8,14,18,64008.246375999996
2019,8,14,19,67022.600375
2019,8,14,20,69328.01247
2019,8,14,21,70862.13199
2019,8,14,22,71755.052475
2019,8,14,23,71340.671059
2019,8,14,24,69312.150362
2019,8,15,1,65817.975756
2019,8,15,2,63437.237399
2019,8,15,3,60396.96935399999
2019,8,15,4,56132.663808000005
2019,8,15,5,51871.856764
2019,8,15,6,48356.509269
2019,8,15,7,45683.561045999995
2019,8,15,8,43840.198259
2019,8,15,9,42739.552467
2019,8,15,10,42497.263573000004
2019,8,15,11,43565.312456
2019,8,15,12,45539.882592
2019,8,15,13,46171.351623
2019,8,15,14,48430.229488
2019,8,15,15,52303.219654
2019,8,15,16,56698.167624
2019,8,15,17,61022.457580999995
2019,8,15,18,64898.100630999994
2019,8,15,19,67844.871463
2019,8,15,20,69855.527139
2019,8,15,21,70961.87775599999
2019,8,15,22,71072.96719299999
2019,8,15,23,70542.743687
2019,8,15,24,69452.972997
2019,8,16,1,67167.841089
2019,8,16,2,65114.320034000004
2019,8,16,3,62276.698596
2019,8,16,4,57871.61390599999
2019,8,16,5,53537.906837
2019,8,16,6,49966.265573000004
2019,8,16,7,47470.950652
2019,8,16,8,45514.13743
2019,8,16,9,44324.998121
2019,8,16,10,44087.501313
2019,8,16,11,45144.237670999995
2019,8,16,12,46863.732442
2019,8,16,13,47435.938801
2019,8,16,14,49814.012838
2019,8,16,15,53740.175771
2019,8,16,16,58358.066126
2019,8,16,17,62713.574277
2019,8,16,18,66459.055864
2019,8,16,19,69670.17322000001
2019,8,16,20,71668.453833
2019,8,16,21,72735.13356799999
2019,8,16,22,72857.930289
2019,8,16,23,72324.34761900001
2019,8,16,24,70483.326199
2019,8,17,1,67618.091762
2019,8,17,2,65413.65429299999
2019,8,17,3,62752.587129
2019,8,17,4,59116.26680800001
2019,8,17,5,55403.322664
2019,8,17,6,52117.574520999995
2019,8,17,7,49451.431962
2019,8,17,8,47376.780116
2019,8,17,9,45853.012528
2019,8,17,10,44956.175053
2019,8,17,11,44852.889751999995
2019,8,17,12,45054.565554
2019,8,17,13,45388.26788
2019,8,17,14,48275.658794
2019,8,17,15,52589.891414
2019,8,17,16,57009.313279999995
2019,8,17,17,61016.990474
2019,8,17,18,64349.036414999995
2019,8,17,19,67014.324864
2019,8,17,20,69039.272589
2019,8,17,21,70271.839779
2019,8,17,22,70794.41265700001
2019,8,17,23,70529.29522100001
2019,8,17,24,68986.097559
2019,8,18,1,66363.86451
2019,8,18,2,64258.680995
2019,8,18,3,61852.359661
2019,8,18,4,58518.710401
2019,8,18,5,54939.07517999999
2019,8,18,6,51795.057853
2019,8,18,7,49221.976354
2019,8,18,8,47247.482646
2019,8,18,9,45778.22411
2019,8,18,10,44713.505154
2019,8,18,11,44298.687728
2019,8,18,12,44208.12122
2019,8,18,13,44262.929201
2019,8,18,14,47027.953558999994
2019,8,18,15,51431.850553
2019,8,18,16,55591.973266999994
2019,8,18,17,59309.74963200001
2019,8,18,18,62387.642133
2019,8,18,19,65314.933614999994
2019,8,18,20,67977.571193
2019,8,18,21,70003.611097
2019,8,18,22,71238.954642
2019,8,18,23,71504.89456100001
2019,8,18,24,70293.534211
2019,8,19,1,67881.002138
2019,8,19,2,66073.506979
2019,8,19,3,63421.538764
2019,8,19,4,59330.231341
2019,8,19,5,54983.274815
2019,8,19,6,51530.049051999995
2019,8,19,7,49023.102016000004
2019,8,19,8,47264.816243
2019,8,19,9,46224.494870999995
2019,8,19,10,46094.826255
2019,8,19,11,47190.923762
2019,8,19,12,49121.982158
2019,8,19,13,49455.989553
2019,8,19,14,51590.843142000005
2019,8,19,15,55237.621535000006
2019,8,19,16,59138.018319
2019,8,19,17,62900.940076
2019,8,19,18,66567.986341
2019,8,19,19,70042.20660800001
2019,8,19,20,72647.80574400001
2019,8,19,21,73793.6362
2019,8,19,22,73870.628675
2019,8,19,23,73382.415616
2019,8,19,24,71938.953824
2019,8,20,1,69457.64826900001
2019,8,20,2,67665.521347
2019,8,20,3,64646.285378
2019,8,20,4,60035.619797
2019,8,20,5,55559.974648
2019,8,20,6,51874.778024
2019,8,20,7,49242.997979
2019,8,20,8,47190.819522000005
2019,8,20,9,45982.253562
2019,8,20,10,45599.067493
2019,8,20,11,46529.928793
2019,8,20,12,48518.430205000004
2019,8,20,13,48763.647764999994
2019,8,20,14,50626.207096
2019,8,20,15,54467.8299
2019,8,20,16,58619.195878
2019,8,20,17,62620.878202
2019,8,20,18,65525.248089
2019,8,20,19,67493.575181
2019,8,20,20,68922.04737100001
2019,8,20,21,70271.025688
2019,8,20,22,71163.034863
2019,8,20,23,71171.35514100001
2019,8,20,24,69660.715897
2019,8,21,1,67240.687834
2019,8,21,2,65343.623885
2019,8,21,3,62310.53924500001
2019,8,21,4,57804.75925
2019,8,21,5,53367.929394
2019,8,21,6,49868.07383
2019,8,21,7,47179.562114
2019,8,21,8,45196.670008
2019,8,21,9,43974.121457
2019,8,21,10,43778.376213999996
2019,8,21,11,44983.438954000005
2019,8,21,12,47111.950164
2019,8,21,13,47410.580312
2019,8,21,14,49341.793167
2019,8,21,15,52831.129243
2019,8,21,16,56948.751837
2019,8,21,17,60914.301986
2019,8,21,18,64449.65193099999
2019,8,21,19,67539.05547400001
2019,8,21,20,69779.279945
2019,8,21,21,70947.092356
2019,8,21,22,71682.89057
2019,8,21,23,71468.081015
2019,8,21,24,69771.335702
2019,8,22,1,67136.323802
2019,8,22,2,65167.983659000005
2019,8,22,3,62163.189997
2019,8,22,4,57612.836002
2019,8,22,5,53184.132419
2019,8,22,6,49457.856488
2019,8,22,7,46873.840707999996
2019,8,22,8,44962.683657
2019,8,22,9,43772.720932
2019,8,22,10,43470.228908
2019,8,22,11,44628.404879
2019,8,22,12,46768.525978
2019,8,22,13,47189.422209
2019,8,22,14,49246.992245
2019,8,22,15,52772.101825
2019,8,22,16,56604.065391
2019,8,22,17,60167.351214999995
2019,8,22,18,63500.03632100001
2019,8,22,19,66765.203237
2019,8,22,20,69157.924992
2019,8,22,21,70549.44413999999
2019,8,22,22,71185.86494
2019,8,22,23,70687.344158
2019,8,22,24,68861.94050499999
2019,8,23,1,66167.118885
2019,8,23,2,64199.93423099999
2019,8,23,3,61333.093901
2019,8,23,4,57107.652942999994
2019,8,23,5,52801.437705000004
2019,8,23,6,49395.175791
2019,8,23,7,46975.453038
2019,8,23,8,45234.534121
2019,8,23,9,44067.546927999996
2019,8,23,10,43846.368961
2019,8,23,11,44926.79389
2019,8,23,12,46996.100627
2019,8,23,13,47374.836025
2019,8,23,14,49309.922420999996
2019,8,23,15,52613.206031
2019,8,23,16,56221.859906
2019,8,23,17,59743.7821
2019,8,23,18,62625.319489999994
2019,8,23,19,64679.617147000004
2019,8,23,20,65666.940798
2019,8,23,21,65979.661682
2019,8,23,22,65668.282487
2019,8,23,23,63996.06257
2019,8,23,24,61576.64221799999
2019,8,24,1,59007.618605999996
2019,8,24,2,57740.808851999995
2019,8,24,3,55687.892167
2019,8,24,4,52564.452842
2019,8,24,5,49357.95864
2019,8,24,6,46369.312210000004
2019,8,24,7,44122.662784
2019,8,24,8,42451.833783999995
2019,8,24,9,41243.771842
2019,8,24,10,40740.435652
2019,8,24,11,40842.313304
2019,8,24,12,41426.478512
2019,8,24,13,41990.421556
2019,8,24,14,44365.592021
2019,8,24,15,47597.687704
2019,8,24,16,51387.355235
2019,8,24,17,55281.928864
2019,8,24,18,58521.808924000004
2019,8,24,19,61337.970758
2019,8,24,20,63562.430466
2019,8,24,21,64689.274646000005
2019,8,24,22,64587.015074
2019,8,24,23,63258.928675999996
2019,8,24,24,61028.292338
2019,8,25,1,58531.489415
2019,8,25,2,57290.299272000004
2019,8,25,3,55041.824894000005
2019,8,25,4,52061.817206
2019,8,25,5,49037.18282
2019,8,25,6,46300.422249
2019,8,25,7,44100.357027
2019,8,25,8,42453.441681
2019,8,25,9,41270.09222
2019,8,25,10,40562.376736
2019,8,25,11,40380.551923
2019,8,25,12,40573.003788
2019,8,25,13,40868.568222
2019,8,25,14,43371.538263999995
2019,8,25,15,47292.187210000004
2019,8,25,16,51729.220669
2019,8,25,17,56130.346080999996
2019,8,25,18,59707.496768
2019,8,25,19,61640.766008000006
2019,8,25,20,63152.624218
2019,8,25,21,64423.863554999996
2019,8,25,22,65423.379118
2019,8,25,23,65697.046395
2019,8,25,24,65080.732987
2019,8,26,1,63282.070055
2019,8,26,2,62144.740042
2019,8,26,3,59742.539045000005
2019,8,26,4,55986.91967999999
2019,8,26,5,52010.629281
2019,8,26,6,48880.589052999996
2019,8,26,7,46775.323838
2019,8,26,8,45411.642988
2019,8,26,9,44676.443411
2019,8,26,10,44732.302071
2019,8,26,11,46169.54415
2019,8,26,12,48731.039303
2019,8,26,13,49072.095507
2019,8,26,14,50798.694593
2019,8,26,15,54345.18994
2019,8,26,16,58605.551716999995
2019,8,26,17,62912.861017999996
2019,8,26,18,66780.651893
2019,8,26,19,70257.815538
2019,8,26,20,72927.868814
2019,8,26,21,73946.574246
2019,8,26,22,74433.12468200001
2019,8,26,23,74263.693669
2019,8,26,24,73213.122562
2019,8,27,1,70760.41027200001
2019,8,27,2,69051.36489099999
2019,8,27,3,65942.503962
2019,8,27,4,61432.598764
2019,8,27,5,57066.340728999996
2019,8,27,6,53473.31958
2019,8,27,7,50917.657373
2019,8,27,8,48988.856196
2019,8,27,9,47686.149863
2019,8,27,10,47311.755586
2019,8,27,11,48239.156807
2019,8,27,12,49805.005314
2019,8,27,13,49568.744287
2019,8,27,14,50018.336317
2019,8,27,15,51796.414851
2019,8,27,16,54074.153747000004
2019,8,27,17,55972.28520599999
2019,8,27,18,58060.574123
2019,8,27,19,60189.506542999996
2019,8,27,20,61147.099955
2019,8,27,21,61075.252263
2019,8,27,22,61125.95779400001
2019,8,27,23,60769.14332
2019,8,27,24,59458.26566699999
2019,8,28,1,58011.181361
2019,8,28,2,57404.168604
2019,8,28,3,55152.862234
2019,8,28,4,51375.91082
2019,8,28,5,47746.521375
2019,8,28,6,44843.525126
2019,8,28,7,42817.190452999996
2019,8,28,8,41291.935362000004
2019,8,28,9,40587.756786
2019,8,28,10,40580.307559
2019,8,28,11,42135.221157
2019,8,28,12,44860.824945
2019,8,28,13,45547.305267
2019,8,28,14,47241.075185
2019,8,28,15,50019.884786
2019,8,28,16,53545.71026
2019,8,28,17,56995.329015999996
2019,8,28,18,60188.027902999995
2019,8,28,19,63004.633228
2019,8,28,20,65259.83061900001
2019,8,28,21,66618.358688
2019,8,28,22,67180.537588
2019,8,28,23,66159.97413999999
2019,8,28,24,63909.886197
2019,8,29,1,61499.199695
2019,8,29,2,60113.526276
2019,8,29,3,57187.734788
2019,8,29,4,52939.480932
2019,8,29,5,48903.104995
2019,8,29,6,45663.646502999996
2019,8,29,7,43421.183575999996
2019,8,29,8,41908.045156
2019,8,29,9,41000.965977
2019,8,29,10,41020.463589
2019,8,29,11,42365.777697000005
2019,8,29,12,44850.376464
2019,8,29,13,45441.768983
2019,8,29,14,47127.489989999995
2019,8,29,15,50522.375435
2019,8,29,16,54767.152904999995
2019,8,29,17,58882.202017999996
2019,8,29,18,62709.745068
2019,8,29,19,66111.047571
2019,8,29,20,68772.72824299999
2019,8,29,21,70450.711252
2019,8,29,22,71071.62938099999
2019,8,29,23,70494.485043
2019,8,29,24,68697.633419
2019,8,30,1,65845.60721
2019,8,30,2,64106.346429
2019,8,30,3,61099.827841
2019,8,30,4,56790.676079
2019,8,30,5,52621.926099000004
2019,8,30,6,49077.595887999996
2019,8,30,7,46437.39969
2019,8,30,8,44486.512925999996
2019,8,30,9,43216.929531
2019,8,30,10,42917.216179
2019,8,30,11,44128.735864999995
2019,8,30,12,46365.872069
2019,8,30,13,46704.230759
2019,8,30,14,48343.401638999996
2019,8,30,15,51558.274938
2019,8,30,16,55325.228025
2019,8,30,17,59031.907143
2019,8,30,18,62215.089608
2019,8,30,19,64861.33739400001
2019,8,30,20,64632.400522
2019,8,30,21,63757.36083
2019,8,30,22,62705.397549
2019,8,30,23,61162.28841
2019,8,30,24,58798.452249
2019,8,31,1,56184.069101
2019,8,31,2,55034.236971000006
2019,8,31,3,52928.908868
2019,8,31,4,50079.052514999996
2019,8,31,5,47003.085143000004
2019,8,31,6,44144.526005
2019,8,31,7,41822.408767
2019,8,31,8,40110.926688
2019,8,31,9,38929.64485
2019,8,31,10,38288.364926999995
2019,8,31,11,38275.512067
2019,8,31,12,38783.03043
2019,8,31,13,39259.224618
2019,8,31,14,41644.365526999994
2019,8,31,15,45063.118167
2019,8,31,16,48480.302832
2019,8,31,17,51730.890672
2019,8,31,18,54551.774866
2019,8,31,19,56886.280841
2019,8,31,20,58638.4778
2019,8,31,21,59700.720443
2019,8,31,22,60185.88686900001
2019,8,31,23,59877.723523
2019,8,31,24,58533.063332000005
2019,9,1,1,56111.133109
2019,9,1,2,54617.609535
2019,9,1,3,52265.454961
2019,9,1,4,49168.455194
2019,9,1,5,46190.203391
2019,9,1,6,43269.707484
2019,9,1,7,41119.268222000006
2019,9,1,8,39423.745444
2019,9,1,9,38202.464278
2019,9,1,10,37497.089091
2019,9,1,11,37231.130633
2019,9,1,12,37341.71695
2019,9,1,13,37452.316186000004
2019,9,1,14,40220.225453
2019,9,1,15,44581.36866
2019,9,1,16,49197.804894
2019,9,1,17,53348.994201
2019,9,1,18,56944.385151
2019,9,1,19,59917.946063
2019,9,1,20,62226.507997
2019,9,1,21,63585.731873000004
2019,9,1,22,64245.820923
2019,9,1,23,63910.361834
2019,9,1,24,62118.16714500001
2019,9,2,1,59268.739535
2019,9,2,2,57331.705482000005
2019,9,2,3,54463.246427
2019,9,2,4,51129.532862
2019,9,2,5,47720.403108
2019,9,2,6,44659.893133
2019,9,2,7,42290.445231
2019,9,2,8,40553.325047000006
2019,9,2,9,39348.039778
2019,9,2,10,38802.550935
2019,9,2,11,38804.339101
2019,9,2,12,38981.934432
2019,9,2,13,38803.583534
2019,9,2,14,41294.84025
2019,9,2,15,45714.115068
2019,9,2,16,50844.844333999994
2019,9,2,17,55511.71202100001
2019,9,2,18,59455.125735
2019,9,2,19,62269.511065
2019,9,2,20,64398.552773
2019,9,2,21,65852.26298500001
2019,9,2,22,66653.844599
2019,9,2,23,66397.261132
2019,9,2,24,64690.03129199999
2019,9,3,1,62049.992672
2019,9,3,2,60212.329824
2019,9,3,3,56843.535005
2019,9,3,4,52327.922901
